" Monthly averaged odata for station ALT       
"
""
" /data/instrument/database_active//curves///alto_mon.csv                                                                                                                                                                                                         
"
""
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats.  Column 5 gives the o concentration in per-meg units."
" This is the standard version of the data most often sought.  The monthly values have "
" been adjusted to 24:00 hours on the 15th of each month.  Column 6 gives the same "
" data after a seasonal adjustment to remove the quasi-regular seasonal cycle.  The "
" adjustment involves subtracting from the data a 4-harmonic fit. "
" Column 7 is a smoothed version of the data generated from a stiff"
" cubic spline function plus 4-harmonic functions. Column 8 is the same smoothed "
" version with the seasonal cycle removed. Column 9 is identical to Column 5 except "
" that the missing values from Column 5 have been filled with values from Column 7."
" Column 10 is identical to Column 6 except missing values have been filled with "
" values from Column 8.  Missing values are denoted by -99.99"
2009, 12,        0, 2009.9562,   -99.99,     0.00,    -474.82,  -462.79,    -474.82,  -462.79
2010,  1,        0, 2010.0411,   -99.99,     0.00,    -494.12,  -464.75,    -494.12,  -464.75
2010,  2,        0, 2010.1260,  -501.29,  -459.59,    -508.49,  -466.79,    -501.29,  -459.59
2010,  3,        0, 2010.2027,  -513.10,  -462.98,    -518.83,  -468.70,    -513.10,  -462.98
2010,  4,        0, 2010.2877,  -523.64,  -470.16,    -524.33,  -470.85,    -523.64,  -470.16
2010,  5,        0, 2010.3699,  -522.10,  -477.17,    -517.88,  -472.95,    -522.10,  -477.17
2010,  6,        0, 2010.4548,  -498.71,  -486.53,    -487.28,  -475.10,    -498.71,  -486.53
2010,  7,        0, 2010.5370,  -432.30,  -470.56,    -438.89,  -477.15,    -432.30,  -470.56
2010,  8,        0, 2010.6219,  -407.60,  -481.91,    -404.90,  -479.21,    -407.60,  -481.91
2010,  9,        0, 2010.7068,  -418.50,  -489.17,    -410.52,  -481.20,    -418.50,  -489.17
2010, 10,        0, 2010.7890,  -441.93,  -485.81,    -439.18,  -483.06,    -441.93,  -485.81
2010, 11,        0, 2010.8740,  -476.41,  -489.18,    -472.14,  -484.92,    -476.41,  -489.18
2010, 12,        0, 2010.9562,  -490.76,  -478.72,    -498.71,  -486.68,    -490.76,  -478.72
2011,  1,        0, 2011.0411,  -515.19,  -485.83,    -517.84,  -488.47,    -515.19,  -485.83
2011,  2,        0, 2011.1260,  -530.15,  -488.45,    -531.94,  -490.25,    -530.15,  -488.45
2011,  3,        0, 2011.2027,  -541.56,  -491.43,    -541.98,  -491.85,    -541.56,  -491.43
2011,  4,        0, 2011.2877,  -551.49,  -498.02,    -547.10,  -493.62,    -551.49,  -498.02
2011,  5,        0, 2011.3699,  -540.10,  -495.17,    -540.27,  -495.34,    -540.10,  -495.17
2011,  6,        0, 2011.4548,  -505.67,  -493.49,    -509.31,  -497.13,    -505.67,  -493.49
2011,  7,        0, 2011.5370,  -463.81,  -502.07,    -460.63,  -498.89,    -463.81,  -502.07
2011,  8,        0, 2011.6219,  -417.22,  -491.52,    -426.45,  -500.75,    -417.22,  -491.52
2011,  9,        0, 2011.7068,  -425.89,  -496.57,    -431.99,  -502.66,    -425.89,  -496.57
2011, 10,        0, 2011.7890,  -455.81,  -499.69,    -460.66,  -504.55,    -455.81,  -499.69
2011, 11,        0, 2011.8740,  -501.00,  -513.77,    -493.74,  -506.52,    -501.00,  -513.77
2011, 12,        0, 2011.9562,  -526.02,  -513.98,    -520.46,  -508.42,    -526.02,  -513.98
2012,  1,        0, 2012.0410,  -552.36,  -523.02,    -539.71,  -510.36,    -552.36,  -523.02
2012,  2,        0, 2012.1257,  -556.49,  -514.84,    -553.92,  -512.27,    -556.49,  -514.84
2012,  3,        0, 2012.2049,  -563.28,  -512.97,    -564.35,  -514.04,    -563.28,  -512.97
2012,  4,        0, 2012.2896,  -577.52,  -524.08,    -569.39,  -515.94,    -577.52,  -524.08
2012,  5,        0, 2012.3716,  -560.70,  -516.16,    -562.35,  -517.80,    -560.70,  -516.16
2012,  6,        0, 2012.4563,  -498.97,  -487.60,    -531.14,  -519.77,    -498.97,  -487.60
2012,  7,        0, 2012.5383,  -478.80,  -517.82,    -482.73,  -521.75,    -478.80,  -517.82
2012,  8,        0, 2012.6230,  -446.94,  -521.44,    -449.37,  -523.87,    -446.94,  -521.44
2012,  9,        0, 2012.7077,  -459.15,  -529.63,    -455.57,  -526.06,    -459.15,  -529.63
2012, 10,        0, 2012.7896,  -488.47,  -532.14,    -484.56,  -528.23,    -488.47,  -532.14
2012, 11,        0, 2012.8743,  -515.88,  -528.53,    -517.86,  -530.52,    -515.88,  -528.53
2012, 12,        0, 2012.9563,  -543.36,  -531.29,    -544.83,  -532.77,    -543.36,  -531.29
2013,  1,        0, 2013.0411,  -566.82,  -537.45,    -564.51,  -535.14,    -566.82,  -537.45
2013,  2,        0, 2013.1260,  -577.05,  -535.35,    -579.24,  -537.55,    -577.05,  -535.35
2013,  3,        0, 2013.2027,  -584.82,  -534.70,    -589.88,  -539.75,    -584.82,  -534.70
2013,  4,        0, 2013.2877,  -589.12,  -535.64,    -595.70,  -542.22,    -589.12,  -535.64
2013,  5,        0, 2013.3699,  -592.43,  -547.50,    -589.56,  -544.63,    -592.43,  -547.50
2013,  6,        0, 2013.4548,  -557.15,  -544.96,    -559.30,  -547.12,    -557.15,  -544.96
2013,  7,        0, 2013.5370,  -515.78,  -554.03,    -511.25,  -549.51,    -515.78,  -554.03
2013,  8,        0, 2013.6219,  -477.24,  -551.55,    -477.64,  -551.94,    -477.24,  -551.55
2013,  9,        0, 2013.7068,  -482.18,  -552.86,    -483.66,  -554.33,    -482.18,  -552.86
2013, 10,        0, 2013.7890,  -515.26,  -559.14,    -512.71,  -556.60,    -515.26,  -559.14
2013, 11,        0, 2013.8740,  -552.77,  -565.54,    -546.09,  -558.87,    -552.77,  -565.54
2013, 12,        0, 2013.9562,  -571.63,  -559.59,    -573.04,  -561.00,    -571.63,  -559.59
2014,  1,        0, 2014.0411,  -589.66,  -560.30,    -592.49,  -563.13,    -589.66,  -560.30
2014,  2,        0, 2014.1260,  -605.51,  -563.81,    -606.87,  -565.18,    -605.51,  -563.81
2014,  3,        0, 2014.2027,  -635.33,  -585.20,    -617.08,  -566.95,    -635.33,  -585.20
2014,  4,        0, 2014.2877,  -619.37,  -565.89,    -622.31,  -568.84,    -619.37,  -565.89
2014,  5,        0, 2014.3699,  -613.23,  -568.30,    -615.52,  -570.59,    -613.23,  -568.30
2014,  6,        0, 2014.4548,  -589.40,  -577.21,    -584.53,  -572.35,    -589.40,  -577.21
2014,  7,        0, 2014.5370,  -538.14,  -576.40,    -535.75,  -574.01,    -538.14,  -576.40
2014,  8,        0, 2014.6219,  -496.04,  -570.34,    -501.41,  -575.71,    -496.04,  -570.34
2014,  9,        0, 2014.7068,  -490.15,  -560.82,    -506.75,  -577.42,    -490.15,  -560.82
2014, 10,        0, 2014.7890,  -531.70,  -575.58,    -535.22,  -579.11,    -531.70,  -575.58
2014, 11,        0, 2014.8740,  -558.73,  -571.50,    -568.11,  -580.89,    -558.73,  -571.50
2014, 12,        0, 2014.9562,  -600.54,  -588.51,    -594.67,  -582.64,    -600.54,  -588.51
2015,  1,        0, 2015.0411,  -614.49,  -585.13,    -613.84,  -584.47,    -614.49,  -585.13
2015,  2,        0, 2015.1260,  -632.58,  -590.88,    -628.02,  -586.32,    -632.58,  -590.88
2015,  3,        0, 2015.2027,  -646.00,  -595.87,    -638.13,  -588.01,    -646.00,  -595.87
2015,  4,        0, 2015.2877,  -638.03,  -584.55,    -643.35,  -589.88,    -638.03,  -584.55
2015,  5,        0, 2015.3699,  -639.02,  -594.09,    -636.64,  -591.71,    -639.02,  -594.09
2015,  6,        0, 2015.4548,  -598.50,  -586.32,    -605.82,  -593.64,    -598.50,  -586.32
2015,  7,        0, 2015.5370,  -558.58,  -596.84,    -557.27,  -595.53,    -558.58,  -596.84
2015,  8,        0, 2015.6219,  -521.01,  -595.32,    -523.23,  -597.53,    -521.01,  -595.32
2015,  9,        0, 2015.7068,  -527.88,  -598.55,    -528.89,  -599.57,    -527.88,  -598.55
2015, 10,        0, 2015.7890,  -560.33,  -604.22,    -557.69,  -601.57,    -560.33,  -604.22
2015, 11,        0, 2015.8740,  -597.01,  -609.79,    -590.90,  -603.68,    -597.01,  -609.79
2015, 12,        0, 2015.9562,  -618.18,  -606.14,    -617.79,  -605.75,    -618.18,  -606.14
2016,  1,        0, 2016.0410,  -635.62,  -606.28,    -637.29,  -607.94,    -635.62,  -606.28
2016,  2,        0, 2016.1257,  -658.10,  -616.44,    -651.84,  -610.18,    -658.10,  -616.44
2016,  3,        0, 2016.2049,  -660.63,  -610.33,    -662.65,  -612.35,    -660.63,  -610.33
2016,  4,        0, 2016.2896,  -670.22,  -616.77,    -668.19,  -614.74,    -670.22,  -616.77
2016,  5,        0, 2016.3716,  -657.95,  -613.41,    -661.70,  -617.16,    -657.95,  -613.41
2016,  6,        0, 2016.4563,  -618.20,  -606.83,    -631.14,  -619.77,    -618.20,  -606.83
2016,  7,        0, 2016.5383,  -578.75,  -617.77,    -583.40,  -622.42,    -578.75,  -617.77
2016,  8,        0, 2016.6230,  -547.61,  -622.11,    -550.77,  -625.27,    -547.61,  -622.11
2016,  9,        0, 2016.7077,  -550.15,  -620.63,    -557.71,  -628.19,    -550.15,  -620.63
2016, 10,        0, 2016.7896,  -586.96,  -630.63,    -587.40,  -631.07,    -586.96,  -630.63
2016, 11,        0, 2016.8743,  -622.83,  -635.49,    -621.39,  -634.05,    -622.83,  -635.49
2016, 12,        0, 2016.9563,  -652.81,  -640.75,    -648.96,  -636.90,    -652.81,  -640.75
2017,  1,        0, 2017.0411,  -678.11,  -648.74,    -669.13,  -639.77,    -678.11,  -648.74
2017,  2,        0, 2017.1260,  -689.04,  -647.34,    -684.23,  -642.53,    -689.04,  -647.34
2017,  3,        0, 2017.2027,  -700.71,  -650.58,    -695.04,  -644.92,    -700.71,  -650.58
2017,  4,        0, 2017.2877,  -704.59,  -651.12,    -700.90,  -647.42,    -704.59,  -651.12
2017,  5,        0, 2017.3699,  -700.90,  -655.97,    -694.64,  -649.71,    -700.90,  -655.97
2017,  6,        0, 2017.4548,  -671.80,  -659.61,    -664.12,  -651.94,    -671.80,  -659.61
2017,  7,        0, 2017.5370,  -610.58,  -648.84,    -615.74,  -654.00,    -610.58,  -648.84
2017,  8,        0, 2017.6219,  -577.58,  -651.89,    -581.73,  -656.04,    -577.58,  -651.89
2017,  9,        0, 2017.7068,  -577.89,  -648.56,    -587.35,  -658.03,    -577.89,  -648.56
2017, 10,        0, 2017.7890,  -614.50,  -658.38,    -616.03,  -659.91,    -614.50,  -658.38
2017, 11,        0, 2017.8740,  -644.15,  -656.92,    -649.06,  -661.83,    -644.15,  -656.92
2017, 12,        0, 2017.9562,  -672.96,  -660.93,    -675.69,  -663.66,    -672.96,  -660.93
2018,  1,        0, 2018.0411,  -702.09,  -672.73,    -694.86,  -665.50,    -702.09,  -672.73
2018,  2,        0, 2018.1260,  -716.73,  -675.03,    -708.98,  -667.28,    -716.73,  -675.03
2018,  3,        0, 2018.2027,  -725.60,  -675.47,    -718.97,  -668.85,    -725.60,  -675.47
2018,  4,        0, 2018.2877,  -730.28,  -676.80,    -724.01,  -670.53,    -730.28,  -676.80
2018,  5,        0, 2018.3699,  -715.83,  -670.90,    -717.06,  -672.14,    -715.83,  -670.90
2018,  6,        0, 2018.4548,  -685.63,  -673.44,    -685.99,  -673.80,    -685.63,  -673.44
2018,  7,        0, 2018.5370,  -627.70,  -665.96,    -637.20,  -675.46,    -627.70,  -665.96
2018,  8,        0, 2018.6219,  -596.97,  -671.28,    -602.93,  -677.24,    -596.97,  -671.28
2018,  9,        0, 2018.7068,  -607.54,  -678.22,    -608.43,  -679.11,    -607.54,  -678.22
2018, 10,        0, 2018.7890,  -634.65,  -678.53,    -637.12,  -681.00,    -634.65,  -678.53
2018, 11,        0, 2018.8740,  -667.90,  -680.68,    -670.27,  -683.05,    -667.90,  -680.68
2018, 12,        0, 2018.9562,  -699.33,  -687.29,    -697.15,  -685.12,    -699.33,  -687.29
2019,  1,        0, 2019.0411,  -712.96,  -683.60,    -716.69,  -687.33,    -712.96,  -683.60
2019,  2,        0, 2019.1260,  -734.82,  -693.12,    -731.30,  -689.61,    -734.82,  -693.12
2019,  3,        0, 2019.2027,  -750.09,  -699.96,    -741.85,  -691.72,    -750.09,  -699.96
2019,  4,        0, 2019.2877,  -738.22,  -684.74,    -747.59,  -694.11,    -738.22,  -684.74
2019,  5,        0, 2019.3699,  -740.97,  -696.04,    -741.41,  -696.48,    -740.97,  -696.04
2019,  6,        0, 2019.4548,  -701.75,  -689.57,    -711.17,  -698.99,    -701.75,  -689.57
2019,  7,        0, 2019.5370,  -668.29,  -706.55,    -663.20,  -701.46,    -668.29,  -706.55
2019,  8,        0, 2019.6219,  -631.59,  -705.89,    -629.73,  -704.03,    -631.59,  -705.89
2019,  9,        0, 2019.7068,  -628.62,  -699.29,    -635.94,  -706.61,    -628.62,  -699.29
2019, 10,        0, 2019.7890,  -664.25,  -708.14,    -665.23,  -709.11,    -664.25,  -708.14
2019, 11,        0, 2019.8740,  -702.52,  -715.30,    -698.88,  -711.66,    -702.52,  -715.30
2019, 12,        0, 2019.9562,  -728.78,  -716.74,    -726.11,  -714.07,    -728.78,  -716.74
2020,  1,        0, 2020.0410,  -748.90,  -719.55,    -745.84,  -716.49,    -748.90,  -719.55
2020,  2,        0, 2020.1257,  -771.90,  -730.24,    -760.47,  -718.82,    -771.90,  -730.24
2020,  3,        0, 2020.2049,  -775.53,  -725.22,    -771.21,  -720.90,    -775.53,  -725.22
2020,  4,        0, 2020.2896,  -784.13,  -730.69,    -776.49,  -723.05,    -784.13,  -730.69
2020,  5,        0, 2020.3716,  -772.84,  -728.29,    -769.59,  -725.05,    -772.84,  -728.29
2020,  6,        0, 2020.4563,  -730.80,  -719.44,    -738.43,  -727.07,    -730.80,  -719.44
2020,  7,        0, 2020.5383,  -688.21,  -727.23,    -689.99,  -729.01,    -688.21,  -727.23
2020,  8,        0, 2020.6230,  -643.27,  -717.77,    -656.52,  -731.02,    -643.27,  -717.77
2020,  9,        0, 2020.7077,  -658.19,  -728.68,    -662.58,  -733.06,    -658.19,  -728.68
2020, 10,        0, 2020.7896,  -692.42,  -736.09,    -691.38,  -735.05,    -692.42,  -736.09
2020, 11,        0, 2020.8743,  -733.92,  -746.58,    -724.44,  -737.10,    -733.92,  -746.58
2020, 12,        0, 2020.9563,  -750.18,  -738.11,    -751.13,  -739.06,    -750.18,  -738.11
2021,  1,        0, 2021.0411,  -773.67,  -744.30,    -770.44,  -741.08,    -773.67,  -744.30
2021,  2,        0, 2021.1260,  -793.37,  -751.67,    -784.78,  -743.08,    -793.37,  -751.67
2021,  3,        0, 2021.2027,  -799.48,  -749.36,    -795.01,  -744.88,    -799.48,  -749.36
2021,  4,        0, 2021.2877,  -796.36,  -742.88,    -800.36,  -746.88,    -796.36,  -742.88
2021,  5,        0, 2021.3699,  -790.81,  -745.89,    -793.79,  -748.86,    -790.81,  -745.89
2021,  6,        0, 2021.4548,  -766.99,  -754.81,    -763.15,  -750.96,    -766.99,  -754.81
2021,  7,        0, 2021.5370,  -697.59,  -735.85,    -714.82,  -753.08,    -697.59,  -735.85
2021,  8,        0, 2021.6219,  -661.01,  -735.32,    -681.06,  -755.37,    -661.01,  -735.32
2021,  9,        0, 2021.7068,  -685.03,  -755.71,    -687.07,  -757.75,    -685.03,  -755.71
2021, 10,        0, 2021.7890,  -709.49,  -753.37,    -716.21,  -760.09,    -709.49,  -753.37
2021, 11,        0, 2021.8740,  -757.49,  -770.27,    -749.75,  -762.52,    -757.49,  -770.27
2021, 12,        0, 2021.9562,  -778.27,  -766.23,    -776.86,  -764.83,    -778.27,  -766.23
2022,  1,        0, 2022.0411,  -817.29,  -787.92,    -796.48,  -767.11,    -817.29,  -787.92
2022,  2,        0, 2022.1260,  -821.87,  -780.18,    -810.96,  -769.27,    -821.87,  -780.18
2022,  3,        0, 2022.2027,  -826.73,  -776.60,    -821.23,  -771.10,    -826.73,  -776.60
2022,  4,        0, 2022.2877,  -825.04,  -771.57,    -826.48,  -773.01,    -825.04,  -771.57
2022,  5,        0, 2022.3699,  -823.52,  -778.59,    -819.69,  -774.76,    -823.52,  -778.59
2022,  6,        0, 2022.4548,  -799.18,  -787.00,    -788.67,  -776.49,    -799.18,  -787.00
2022,  7,        0, 2022.5370,  -723.12,  -761.38,    -739.87,  -778.13,    -723.12,  -761.38
2022,  8,        0, 2022.6219,  -707.52,  -781.82,    -705.53,  -779.83,    -707.52,  -781.82
2022,  9,        0, 2022.7068,  -702.01,  -772.68,    -710.88,  -781.56,    -702.01,  -772.68
2022, 10,        0, 2022.7890,  -733.49,  -777.38,    -739.40,  -783.29,    -733.49,  -777.38
2022, 11,        0, 2022.8740,  -778.38,  -791.16,    -772.36,  -785.14,    -778.38,  -791.16
2022, 12,        0, 2022.9562,  -797.28,  -785.24,    -799.04,  -787.01,    -797.28,  -785.24
2023,  1,        0, 2023.0411,  -822.55,  -793.18,    -818.39,  -789.02,    -822.55,  -793.18
2023,  2,        0, 2023.1260,  -833.09,  -791.40,    -832.82,  -791.13,    -833.09,  -791.40
2023,  3,        0, 2023.2027,  -844.57,  -794.44,    -843.25,  -793.12,    -844.57,  -794.44
2023,  4,        0, 2023.2877,  -852.18,  -798.71,    -848.93,  -795.46,    -852.18,  -798.71
2023,  5,        0, 2023.3699,  -848.57,  -803.64,    -842.78,  -797.85,    -848.57,  -803.64
2023,  6,        0, 2023.4548,  -811.28,  -799.10,    -812.67,  -800.49,    -811.28,  -799.10
2023,  7,        0, 2023.5370,  -753.91,  -792.17,    -764.98,  -803.24,    -753.91,  -792.17
2023,  8,        0, 2023.6219,  -722.96,  -797.26,    -732.00,  -806.31,    -722.96,  -797.26
2023,  9,        0, 2023.7068,  -737.24,  -807.92,    -738.95,  -809.62,    -737.24,  -807.92
2023, 10,        0, 2023.7890,  -762.19,  -806.07,    -769.18,  -813.06,    -762.19,  -806.07
2023, 11,        0, 2023.8740,  -794.38,  -807.16,    -804.06,  -816.84,    -794.38,  -807.16
2023, 12,        0, 2023.9562,  -832.72,  -820.69,    -832.72,  -820.69,    -832.72,  -820.69
2024,  1,        0, 2024.0410,  -853.83,  -824.49,    -854.17,  -824.82,    -853.83,  -824.49
2024,  2,        0, 2024.1257,  -869.15,  -827.49,    -870.71,  -829.06,    -869.15,  -827.49
2024,  3,        0, 2024.2049,  -892.15,  -841.84,    -883.39,  -833.08,    -892.15,  -841.84
2024,  4,        0, 2024.2896,  -904.33,  -850.88,    -890.86,  -837.41,    -904.33,  -850.88
2024,  5,        0, 2024.3716,  -897.53,  -852.98,    -886.14,  -841.59,    -897.53,  -852.98
2024,  6,        0, 2024.4563,  -858.43,  -847.06,    -857.26,  -845.90,    -858.43,  -847.06
2024,  7,        0, 2024.5383,  -794.39,  -833.40,    -811.04,  -850.06,    -794.39,  -833.40
2024,  8,        0, 2024.6230,   -99.99,     0.00,    -779.85,  -854.36,    -779.85,  -854.36
2024,  9,        0, 2024.7077,   -99.99,     0.00,    -788.17,  -858.65,    -788.17,  -858.65
2024, 10,        0, 2024.7896,   -99.99,     0.00,    -819.14,  -862.81,    -819.14,  -862.81
2024, 11,        0, 2024.8743,   -99.99,     0.00,    -854.45,  -867.11,    -854.45,  -867.11
2024, 12,        0, 2024.9563,   -99.99,     0.00,    -883.34,  -871.27,    -883.34,  -871.27
