" Monthly averaged odata for station CGO       
"
""
" /data/instrument/database_active//curves///cgoo_mon.csv                                                                                                                                                                                                         
"
""
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats.  Column 5 gives the o concentration in per-meg units."
" This is the standard version of the data most often sought.  The monthly values have "
" been adjusted to 24:00 hours on the 15th of each month.  Column 6 gives the same "
" data after a seasonal adjustment to remove the quasi-regular seasonal cycle.  The "
" adjustment involves subtracting from the data a 4-harmonic fit. "
" Column 7 is a smoothed version of the data generated from a stiff"
" cubic spline function plus 4-harmonic functions. Column 8 is the same smoothed "
" version with the seasonal cycle removed. Column 9 is identical to Column 5 except "
" that the missing values from Column 5 have been filled with values from Column 7."
" Column 10 is identical to Column 6 except missing values have been filled with "
" values from Column 8.  Missing values are denoted by -99.99"
2011, 11,        0, 2011.8740,  -488.42,  -477.50,    -484.30,  -473.38,    -488.42,  -477.50
2011, 12,        0, 2011.9562,  -465.20,  -473.92,    -466.52,  -475.24,    -465.20,  -473.92
2012,  1,        0, 2012.0410,  -447.70,  -474.37,    -450.54,  -477.21,    -447.70,  -474.37
2012,  2,        0, 2012.1257,  -442.63,  -475.66,    -446.20,  -479.22,    -442.63,  -475.66
2012,  3,        0, 2012.2049,  -454.07,  -482.54,    -452.67,  -481.14,    -454.07,  -482.54
2012,  4,        0, 2012.2896,  -465.97,  -484.89,    -464.31,  -483.23,    -465.97,  -484.89
2012,  5,        0, 2012.3716,  -478.63,  -485.39,    -478.53,  -485.29,    -478.63,  -485.39
2012,  6,        0, 2012.4563,  -491.77,  -486.27,    -492.93,  -487.43,    -491.77,  -486.27
2012,  7,        0, 2012.5383,  -504.91,  -489.50,    -504.93,  -489.52,    -504.91,  -489.50
2012,  8,        0, 2012.6230,  -527.94,  -500.57,    -519.06,  -491.69,    -527.94,  -500.57
2012,  9,        0, 2012.7077,  -522.70,  -488.08,    -528.46,  -493.85,    -522.70,  -488.08
2012, 10,        0, 2012.7896,  -522.02,  -494.18,    -523.79,  -495.95,    -522.02,  -494.18
2012, 11,        0, 2012.8743,  -506.00,  -495.16,    -508.98,  -498.14,    -506.00,  -495.16
2012, 12,        0, 2012.9563,  -492.14,  -500.90,    -491.50,  -500.26,    -492.14,  -500.90
2013,  1,        0, 2013.0411,  -484.24,  -510.92,    -475.76,  -502.44,    -484.24,  -510.92
2013,  2,        0, 2013.1260,  -463.06,  -496.08,    -471.59,  -504.61,    -463.06,  -496.08
2013,  3,        0, 2013.2027,  -494.38,  -523.05,    -477.89,  -506.56,    -494.38,  -523.05
2013,  4,        0, 2013.2877,  -488.26,  -507.44,    -489.51,  -508.69,    -488.26,  -507.44
2013,  5,        0, 2013.3699,  -502.15,  -509.18,    -503.71,  -510.74,    -502.15,  -509.18
2013,  6,        0, 2013.4548,  -518.55,  -513.24,    -518.16,  -512.86,    -518.55,  -513.24
2013,  7,        0, 2013.5370,  -523.26,  -508.02,    -530.15,  -514.91,    -523.26,  -508.02
2013,  8,        0, 2013.6219,  -545.47,  -518.25,    -544.26,  -517.04,    -545.47,  -518.25
2013,  9,        0, 2013.7068,  -546.56,  -511.95,    -553.78,  -519.17,    -546.56,  -511.95
2013, 10,        0, 2013.7890,  -549.95,  -522.02,    -549.18,  -521.24,    -549.95,  -522.02
2013, 11,        0, 2013.8740,  -530.00,  -519.08,    -534.27,  -523.36,    -530.00,  -519.08
2013, 12,        0, 2013.9562,  -523.75,  -532.48,    -516.63,  -525.36,    -523.75,  -532.48
2014,  1,        0, 2014.0411,  -509.43,  -536.11,    -500.66,  -527.34,    -509.43,  -536.11
2014,  2,        0, 2014.1260,  -496.46,  -529.48,    -496.22,  -529.24,    -496.46,  -529.48
2014,  3,        0, 2014.2027,  -504.48,  -533.15,    -502.22,  -530.89,    -504.48,  -533.15
2014,  4,        0, 2014.2877,  -513.48,  -532.66,    -513.48,  -532.66,    -513.48,  -532.66
2014,  5,        0, 2014.3699,  -530.56,  -537.59,    -527.30,  -534.33,    -530.56,  -537.59
2014,  6,        0, 2014.4548,  -539.38,  -534.08,    -541.37,  -536.06,    -539.38,  -534.08
2014,  7,        0, 2014.5370,  -552.79,  -537.55,    -553.00,  -537.76,    -552.79,  -537.55
2014,  8,        0, 2014.6219,  -570.30,  -543.08,    -566.79,  -539.57,    -570.30,  -543.08
2014,  9,        0, 2014.7068,  -573.20,  -538.59,    -576.09,  -541.48,    -573.20,  -538.59
2014, 10,        0, 2014.7890,  -556.23,  -528.29,    -571.39,  -543.46,    -556.23,  -528.29
2014, 11,        0, 2014.8740,  -553.58,  -542.66,    -556.57,  -545.66,    -553.58,  -542.66
2014, 12,        0, 2014.9562,  -534.86,  -543.58,    -539.22,  -547.94,    -534.86,  -543.58
2015,  1,        0, 2015.0411,  -517.80,  -544.48,    -523.78,  -550.46,    -517.80,  -544.48
2015,  2,        0, 2015.1260,  -519.01,  -552.04,    -520.10,  -553.12,    -519.01,  -552.04
2015,  3,        0, 2015.2027,  -529.24,  -557.91,    -526.93,  -555.60,    -529.24,  -557.91
2015,  4,        0, 2015.2877,  -541.58,  -560.76,    -539.22,  -558.40,    -541.58,  -560.76
2015,  5,        0, 2015.3699,  -555.38,  -562.41,    -554.09,  -561.12,    -555.38,  -562.41
2015,  6,        0, 2015.4548,  -567.80,  -562.49,    -569.24,  -563.94,    -567.80,  -562.49
2015,  7,        0, 2015.5370,  -590.36,  -575.12,    -581.88,  -566.64,    -590.36,  -575.12
2015,  8,        0, 2015.6219,  -596.02,  -568.80,    -596.63,  -569.40,    -596.02,  -568.80
2015,  9,        0, 2015.7068,  -602.88,  -568.27,    -606.73,  -572.12,    -602.88,  -568.27
2015, 10,        0, 2015.7890,  -603.63,  -575.69,    -602.63,  -574.69,    -603.63,  -575.69
2015, 11,        0, 2015.8740,  -594.03,  -583.11,    -588.20,  -577.28,    -594.03,  -583.11
2015, 12,        0, 2015.9562,  -570.16,  -578.89,    -570.97,  -579.69,    -570.16,  -578.89
2016,  1,        0, 2016.0410,  -555.02,  -581.69,    -555.42,  -582.09,    -555.02,  -581.69
2016,  2,        0, 2016.1257,  -550.50,  -583.52,    -551.36,  -584.39,    -550.50,  -583.52
2016,  3,        0, 2016.2049,  -561.15,  -589.62,    -557.98,  -586.45,    -561.15,  -589.62
2016,  4,        0, 2016.2896,  -568.09,  -587.01,    -569.64,  -588.56,    -568.09,  -587.01
2016,  5,        0, 2016.3716,  -583.96,  -590.72,    -583.76,  -590.52,    -583.96,  -590.72
2016,  6,        0, 2016.4563,  -599.38,  -593.89,    -597.96,  -592.46,    -599.38,  -593.89
2016,  7,        0, 2016.5383,  -614.15,  -598.75,    -609.66,  -594.26,    -614.15,  -598.75
2016,  8,        0, 2016.6230,  -628.21,  -600.84,    -623.40,  -596.03,    -628.21,  -600.84
2016,  9,        0, 2016.7077,  -624.78,  -590.16,    -632.37,  -597.75,    -624.78,  -590.16
2016, 10,        0, 2016.7896,  -628.77,  -600.92,    -627.23,  -599.39,    -628.77,  -600.92
2016, 11,        0, 2016.8743,  -606.85,  -596.01,    -611.91,  -601.07,    -606.85,  -596.01
2016, 12,        0, 2016.9563,  -598.17,  -606.93,    -593.96,  -602.72,    -598.17,  -606.93
2017,  1,        0, 2017.0411,  -570.40,  -597.08,    -577.77,  -604.45,    -570.40,  -597.08
2017,  2,        0, 2017.1260,  -572.10,  -605.12,    -573.21,  -606.23,    -572.10,  -605.12
2017,  3,        0, 2017.2027,  -579.46,  -608.12,    -579.22,  -607.89,    -579.46,  -608.12
2017,  4,        0, 2017.2877,  -586.18,  -605.35,    -590.60,  -609.78,    -586.18,  -605.35
2017,  5,        0, 2017.3699,  -599.11,  -606.14,    -604.64,  -611.67,    -599.11,  -606.14
2017,  6,        0, 2017.4548,  -624.45,  -619.14,    -618.99,  -613.68,    -624.45,  -619.14
2017,  7,        0, 2017.5370,  -627.57,  -612.33,    -630.93,  -615.68,    -627.57,  -612.33
2017,  8,        0, 2017.6219,  -645.47,  -618.24,    -645.03,  -617.80,    -645.47,  -618.24
2017,  9,        0, 2017.7068,  -654.22,  -619.61,    -654.58,  -619.97,    -654.22,  -619.61
2017, 10,        0, 2017.7890,  -644.88,  -616.94,    -650.04,  -622.11,    -644.88,  -616.94
2017, 11,        0, 2017.8740,  -636.82,  -625.91,    -635.27,  -624.36,    -636.82,  -625.91
2017, 12,        0, 2017.9562,  -611.94,  -620.67,    -617.84,  -626.57,    -611.94,  -620.67
2018,  1,        0, 2018.0411,  -610.35,  -637.04,    -602.18,  -628.87,    -610.35,  -637.04
2018,  2,        0, 2018.1260,  -601.44,  -634.46,    -598.15,  -631.17,    -601.44,  -634.46
2018,  3,        0, 2018.2027,  -606.07,  -634.74,    -604.56,  -633.23,    -606.07,  -634.74
2018,  4,        0, 2018.2877,  -615.21,  -634.39,    -616.33,  -635.50,    -615.21,  -634.39
2018,  5,        0, 2018.3699,  -625.37,  -632.40,    -630.67,  -637.70,    -625.37,  -632.40
2018,  6,        0, 2018.4548,   -99.99,     0.00,    -645.29,  -639.98,    -645.29,  -639.98
2018,  7,        0, 2018.5370,  -655.47,  -640.22,    -657.43,  -642.19,    -655.47,  -640.22
2018,  8,        0, 2018.6219,  -666.77,  -639.55,    -671.69,  -644.47,    -666.77,  -639.55
2018,  9,        0, 2018.7068,  -689.29,  -654.68,    -681.34,  -646.73,    -689.29,  -654.68
2018, 10,        0, 2018.7890,  -678.73,  -650.80,    -676.83,  -648.89,    -678.73,  -650.80
2018, 11,        0, 2018.8740,  -673.71,  -662.80,    -662.01,  -651.09,    -673.71,  -662.80
2018, 12,        0, 2018.9562,  -634.06,  -642.79,    -644.45,  -653.18,    -634.06,  -642.79
2019,  1,        0, 2019.0411,  -632.07,  -658.76,    -628.63,  -655.32,    -632.07,  -658.76
2019,  2,        0, 2019.1260,  -626.66,  -659.68,    -624.42,  -657.44,    -626.66,  -659.68
2019,  3,        0, 2019.2027,  -622.95,  -651.62,    -630.68,  -659.35,    -622.95,  -651.62
2019,  4,        0, 2019.2877,  -645.23,  -664.41,    -642.30,  -661.47,    -645.23,  -664.41
2019,  5,        0, 2019.3699,  -653.28,  -660.31,    -656.49,  -663.52,    -653.28,  -660.31
2019,  6,        0, 2019.4548,  -665.16,  -659.85,    -670.93,  -665.62,    -665.16,  -659.85
2019,  7,        0, 2019.5370,  -690.08,  -674.84,    -682.88,  -667.63,    -690.08,  -674.84
2019,  8,        0, 2019.6219,  -705.00,  -677.78,    -696.89,  -669.67,    -705.00,  -677.78
2019,  9,        0, 2019.7068,  -703.82,  -669.21,    -706.27,  -671.66,    -703.82,  -669.21
2019, 10,        0, 2019.7890,  -701.21,  -673.28,    -701.49,  -673.55,    -701.21,  -673.28
2019, 11,        0, 2019.8740,  -688.43,  -677.51,    -686.42,  -675.51,    -688.43,  -677.51
2019, 12,        0, 2019.9562,  -671.36,  -680.08,    -668.68,  -677.41,    -671.36,  -680.08
2020,  1,        0, 2020.0410,  -641.53,  -668.19,    -652.74,  -679.40,    -641.53,  -668.19
2020,  2,        0, 2020.1257,  -643.19,  -676.22,    -648.44,  -681.47,    -643.19,  -676.22
2020,  3,        0, 2020.2049,  -651.44,  -679.91,    -655.00,  -683.47,    -651.44,  -679.91
2020,  4,        0, 2020.2896,  -665.32,  -684.24,    -666.76,  -685.67,    -665.32,  -684.24
2020,  5,        0, 2020.3716,  -682.27,  -689.03,    -681.11,  -687.86,    -682.27,  -689.03
2020,  6,        0, 2020.4563,  -698.89,  -693.39,    -695.66,  -690.16,    -698.89,  -693.39
2020,  7,        0, 2020.5383,   -99.99,     0.00,    -707.82,  -692.41,    -707.82,  -692.41
2020,  8,        0, 2020.6230,  -722.83,  -695.46,    -722.12,  -694.75,    -722.83,  -695.46
2020,  9,        0, 2020.7077,  -727.48,  -692.86,    -731.72,  -697.10,    -727.48,  -692.86
2020, 10,        0, 2020.7896,  -729.10,  -701.25,    -727.23,  -699.38,    -729.10,  -701.25
2020, 11,        0, 2020.8743,  -710.51,  -699.67,    -712.58,  -701.74,    -710.51,  -699.67
2020, 12,        0, 2020.9563,  -701.27,  -710.02,    -695.25,  -704.01,    -701.27,  -710.02
2021,  1,        0, 2021.0411,  -676.30,  -702.99,    -679.66,  -706.35,    -676.30,  -702.99
2021,  2,        0, 2021.1260,  -667.03,  -700.05,    -675.66,  -708.68,    -667.03,  -700.05
2021,  3,        0, 2021.2027,  -688.20,  -716.87,    -682.12,  -710.79,    -688.20,  -716.87
2021,  4,        0, 2021.2877,  -692.36,  -711.53,    -693.90,  -713.08,    -692.36,  -711.53
2021,  5,        0, 2021.3699,  -710.67,  -717.70,    -708.23,  -715.26,    -710.67,  -717.70
2021,  6,        0, 2021.4548,   -99.99,     0.00,    -722.79,  -717.48,    -722.79,  -717.48
2021,  7,        0, 2021.5370,  -735.50,  -720.25,    -734.83,  -719.59,    -735.50,  -720.25
2021,  8,        0, 2021.6219,  -753.21,  -725.99,    -748.96,  -721.74,    -753.21,  -725.99
2021,  9,        0, 2021.7068,  -754.39,  -719.78,    -758.49,  -723.88,    -754.39,  -719.78
2021, 10,        0, 2021.7890,  -748.86,  -720.93,    -753.88,  -725.95,    -748.86,  -720.93
2021, 11,        0, 2021.8740,  -729.10,  -718.18,    -739.03,  -728.11,    -729.10,  -718.18
2021, 12,        0, 2021.9562,   -99.99,     0.00,    -721.50,  -730.23,    -721.50,  -730.23
2022,  1,        0, 2022.0411,  -725.12,  -751.80,    -705.74,  -732.43,    -725.12,  -751.80
2022,  2,        0, 2022.1260,   -99.99,     0.00,    -701.58,  -734.60,    -701.58,  -734.60
2022,  3,        0, 2022.2027,  -698.25,  -726.92,    -707.87,  -736.54,    -698.25,  -726.92
2022,  4,        0, 2022.2877,  -719.90,  -739.08,    -719.49,  -738.66,    -719.90,  -739.08
2022,  5,        0, 2022.3699,  -735.43,  -742.46,    -733.66,  -740.69,    -735.43,  -742.46
2022,  6,        0, 2022.4548,  -753.43,  -748.12,    -748.05,  -742.75,    -753.43,  -748.12
2022,  7,        0, 2022.5370,  -763.75,  -748.51,    -759.94,  -744.70,    -763.75,  -748.51
2022,  8,        0, 2022.6219,  -773.51,  -746.28,    -773.93,  -746.70,    -773.51,  -746.28
2022,  9,        0, 2022.7068,  -784.64,  -750.03,    -783.32,  -748.71,    -784.64,  -750.03
2022, 10,        0, 2022.7890,  -772.09,  -744.16,    -778.63,  -750.69,    -772.09,  -744.16
2022, 11,        0, 2022.8740,  -765.14,  -754.22,    -763.72,  -752.80,    -765.14,  -754.22
2022, 12,        0, 2022.9562,  -753.82,  -762.55,    -746.18,  -754.91,    -753.82,  -762.55
2023,  1,        0, 2023.0411,   -99.99,     0.00,    -730.49,  -757.17,    -730.49,  -757.17
2023,  2,        0, 2023.1260,  -714.83,  -747.85,    -726.53,  -759.55,    -714.83,  -747.85
2023,  3,        0, 2023.2027,  -736.86,  -765.53,    -733.14,  -761.81,    -736.86,  -765.53
2023,  4,        0, 2023.2877,  -741.97,  -761.15,    -745.25,  -764.42,    -741.97,  -761.15
2023,  5,        0, 2023.3699,  -759.83,  -766.86,    -760.04,  -767.07,    -759.83,  -766.86
2023,  6,        0, 2023.4548,  -793.12,  -787.81,    -775.21,  -769.90,    -793.12,  -787.81
2023,  7,        0, 2023.5370,  -784.90,  -769.66,    -788.00,  -772.75,    -784.90,  -769.66
2023,  8,        0, 2023.6219,  -792.67,  -765.45,    -803.08,  -775.85,    -792.67,  -765.45
2023,  9,        0, 2023.7068,  -806.37,  -771.76,    -813.76,  -779.15,    -806.37,  -771.76
2023, 10,        0, 2023.7890,  -803.82,  -775.88,    -810.50,  -782.56,    -803.82,  -775.88
2023, 11,        0, 2023.8740,  -779.74,  -768.82,    -797.22,  -786.30,    -779.74,  -768.82
2023, 12,        0, 2023.9562,  -766.08,  -774.81,    -781.37,  -790.10,    -766.08,  -774.81
2024,  1,        0, 2024.0410,  -795.53,  -822.20,    -767.49,  -794.16,    -795.53,  -822.20
2024,  2,        0, 2024.1257,  -773.34,  -806.37,    -765.25,  -798.27,    -773.34,  -806.37
2024,  3,        0, 2024.2049,  -774.62,  -803.09,    -773.67,  -802.14,    -774.62,  -803.09
2024,  4,        0, 2024.2896,  -782.73,  -801.64,    -787.37,  -806.29,    -782.73,  -801.64
2024,  5,        0, 2024.3716,   -99.99,     0.00,    -803.55,  -810.31,    -803.55,  -810.31
2024,  6,        0, 2024.4563,  -824.78,  -819.29,    -819.98,  -814.48,    -824.78,  -819.29
2024,  7,        0, 2024.5383,   -99.99,     0.00,    -833.91,  -818.51,    -833.91,  -818.51
2024,  8,        0, 2024.6230,   -99.99,     0.00,    -850.04,  -822.67,    -850.04,  -822.67
2024,  9,        0, 2024.7077,   -99.99,     0.00,    -861.46,  -826.84,    -861.46,  -826.84
2024, 10,        0, 2024.7896,   -99.99,     0.00,    -858.72,  -830.87,    -858.72,  -830.87
2024, 11,        0, 2024.8743,   -99.99,     0.00,    -845.88,  -835.04,    -845.88,  -835.04
2024, 12,        0, 2024.9563,   -99.99,     0.00,    -830.31,  -839.07,    -830.31,  -839.07
