" Monthly averaged odata for station LJO       
"
""
" /data/instrument/database_active//curves///ljoo_mon.csv                                                                                                                                                                                                         
"
""
"-------------------------------------------------------------------------------------------"
"                                                                                           "
" The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant "
" formats.  Column 5 gives the o concentration in per-meg units."
" This is the standard version of the data most often sought.  The monthly values have "
" been adjusted to 24:00 hours on the 15th of each month.  Column 6 gives the same "
" data after a seasonal adjustment to remove the quasi-regular seasonal cycle.  The "
" adjustment involves subtracting from the data a 4-harmonic fit. "
" Column 7 is a smoothed version of the data generated from a stiff"
" cubic spline function plus 4-harmonic functions. Column 8 is the same smoothed "
" version with the seasonal cycle removed. Column 9 is identical to Column 5 except "
" that the missing values from Column 5 have been filled with values from Column 7."
" Column 10 is identical to Column 6 except missing values have been filled with "
" values from Column 8.  Missing values are denoted by -99.99"
2009, 12,        0, 2009.9562,  -480.15,  -461.57,    -477.58,  -458.99,    -480.15,  -461.57
2010,  1,        0, 2010.0411,   -99.99,     0.00,    -491.93,  -461.30,    -491.93,  -461.30
2010,  2,        0, 2010.1260,  -483.81,  -443.35,    -504.09,  -463.63,    -483.81,  -443.35
2010,  3,        0, 2010.2027,  -508.85,  -465.55,    -509.03,  -465.73,    -508.85,  -465.55
2010,  4,        0, 2010.2877,  -516.50,  -476.29,    -508.24,  -468.03,    -516.50,  -476.29
2010,  5,        0, 2010.3699,  -499.72,  -471.14,    -498.76,  -470.18,    -499.72,  -471.14
2010,  6,        0, 2010.4548,  -477.97,  -481.67,    -468.64,  -472.33,    -477.97,  -481.67
2010,  7,        0, 2010.5370,  -428.01,  -472.67,    -429.66,  -474.32,    -428.01,  -472.67
2010,  8,        0, 2010.6219,  -408.95,  -475.44,    -409.81,  -476.31,    -408.95,  -475.44
2010,  9,        0, 2010.7068,  -422.78,  -478.95,    -422.05,  -478.21,    -422.78,  -478.95
2010, 10,        0, 2010.7890,  -457.36,  -485.48,    -451.87,  -479.99,    -457.36,  -485.48
2010, 11,        0, 2010.8740,   -99.99,     0.00,    -482.63,  -481.76,    -482.63,  -481.76
2010, 12,        0, 2010.9562,  -493.33,  -474.74,    -502.02,  -483.43,    -493.33,  -474.74
2011,  1,        0, 2011.0411,   -99.99,     0.00,    -515.74,  -485.11,    -515.74,  -485.11
2011,  2,        0, 2011.1260,  -523.94,  -483.48,    -527.22,  -486.76,    -523.94,  -483.48
2011,  3,        0, 2011.2027,  -534.95,  -491.65,    -531.53,  -488.23,    -534.95,  -491.65
2011,  4,        0, 2011.2877,  -535.12,  -494.91,    -530.05,  -489.84,    -535.12,  -494.91
2011,  5,        0, 2011.3699,  -523.84,  -495.25,    -519.97,  -491.39,    -523.84,  -495.25
2011,  6,        0, 2011.4548,  -484.85,  -488.55,    -489.31,  -493.00,    -484.85,  -488.55
2011,  7,        0, 2011.5370,  -439.41,  -484.06,    -449.93,  -494.59,    -439.41,  -484.06
2011,  8,        0, 2011.6219,  -413.90,  -480.40,    -429.78,  -496.28,    -413.90,  -480.40
2011,  9,        0, 2011.7068,   -99.99,     0.00,    -441.86,  -498.03,    -441.86,  -498.03
2011, 10,        0, 2011.7890,  -468.69,  -496.81,    -471.65,  -499.77,    -468.69,  -496.81
2011, 11,        0, 2011.8740,  -505.03,  -504.16,    -502.50,  -501.63,    -505.03,  -504.16
2011, 12,        0, 2011.9562,   -99.99,     0.00,    -522.07,  -503.48,    -522.07,  -503.48
2012,  1,        0, 2012.0410,  -545.31,  -514.69,    -536.05,  -505.43,    -545.31,  -514.69
2012,  2,        0, 2012.1257,  -560.48,  -520.05,    -547.86,  -507.43,    -560.48,  -520.05
2012,  3,        0, 2012.2049,  -554.84,  -511.56,    -552.64,  -509.35,    -554.84,  -511.56
2012,  4,        0, 2012.2896,  -545.51,  -505.43,    -551.54,  -511.46,    -545.51,  -505.43
2012,  5,        0, 2012.3716,  -536.81,  -508.65,    -541.73,  -513.58,    -536.81,  -508.65
2012,  6,        0, 2012.4563,  -506.68,  -511.11,    -511.42,  -515.85,    -506.68,  -511.11
2012,  7,        0, 2012.5383,  -469.39,  -514.60,    -472.94,  -518.14,    -469.39,  -514.60
2012,  8,        0, 2012.6230,  -446.70,  -513.25,    -454.04,  -520.59,    -446.70,  -513.25
2012,  9,        0, 2012.7077,  -467.36,  -523.31,    -467.17,  -523.12,    -467.36,  -523.31
2012, 10,        0, 2012.7896,  -491.41,  -519.31,    -497.72,  -525.62,    -491.41,  -519.31
2012, 11,        0, 2012.8743,  -518.34,  -517.38,    -529.20,  -528.24,    -518.34,  -517.38
2012, 12,        0, 2012.9563,  -549.04,  -530.43,    -549.37,  -530.76,    -549.04,  -530.43
2013,  1,        0, 2013.0411,  -577.45,  -546.81,    -563.95,  -533.32,    -577.45,  -546.81
2013,  2,        0, 2013.1260,  -599.24,  -558.78,    -576.23,  -535.77,    -599.24,  -558.78
2013,  3,        0, 2013.2027,  -586.76,  -543.46,    -581.17,  -537.87,    -586.76,  -543.46
2013,  4,        0, 2013.2877,  -589.94,  -549.73,    -580.26,  -540.04,    -589.94,  -549.73
2013,  5,        0, 2013.3699,  -574.56,  -545.97,    -570.60,  -542.02,    -574.56,  -545.97
2013,  6,        0, 2013.4548,  -539.12,  -542.81,    -540.27,  -543.96,    -539.12,  -542.81
2013,  7,        0, 2013.5370,  -492.34,  -537.00,    -501.11,  -545.77,    -492.34,  -537.00
2013,  8,        0, 2013.6219,  -473.82,  -540.31,    -481.12,  -547.61,    -473.82,  -540.31
2013,  9,        0, 2013.7068,  -482.42,  -538.58,    -493.29,  -549.46,    -482.42,  -538.58
2013, 10,        0, 2013.7890,  -515.86,  -543.98,    -523.14,  -551.27,    -515.86,  -543.98
2013, 11,        0, 2013.8740,   -99.99,     0.00,    -554.02,  -553.15,    -554.02,  -553.15
2013, 12,        0, 2013.9562,  -576.52,  -557.93,    -573.57,  -554.98,    -576.52,  -557.93
2014,  1,        0, 2014.0411,  -577.60,  -546.97,    -587.51,  -556.88,    -577.60,  -546.97
2014,  2,        0, 2014.1260,  -595.77,  -555.31,    -599.24,  -558.78,    -595.77,  -555.31
2014,  3,        0, 2014.2027,  -609.44,  -566.14,    -603.79,  -560.49,    -609.44,  -566.14
2014,  4,        0, 2014.2877,  -612.31,  -572.10,    -602.58,  -562.37,    -612.31,  -572.10
2014,  5,        0, 2014.3699,  -590.20,  -561.62,    -592.75,  -564.16,    -590.20,  -561.62
2014,  6,        0, 2014.4548,  -562.53,  -566.22,    -562.31,  -566.00,    -562.53,  -566.22
2014,  7,        0, 2014.5370,  -517.95,  -562.61,    -523.11,  -567.77,    -517.95,  -562.61
2014,  8,        0, 2014.6219,  -500.33,  -566.82,    -503.10,  -569.60,    -500.33,  -566.82
2014,  9,        0, 2014.7068,  -514.20,  -570.37,    -515.26,  -571.42,    -514.20,  -570.37
2014, 10,        0, 2014.7890,  -552.92,  -581.04,    -545.05,  -573.17,    -552.92,  -581.04
2014, 11,        0, 2014.8740,  -577.35,  -576.49,    -575.83,  -574.96,    -577.35,  -576.49
2014, 12,        0, 2014.9562,  -595.24,  -576.65,    -595.26,  -576.67,    -595.24,  -576.65
2015,  1,        0, 2015.0411,   -99.99,     0.00,    -609.07,  -578.43,    -609.07,  -578.43
2015,  2,        0, 2015.1260,  -632.64,  -592.18,    -620.65,  -580.19,    -632.64,  -592.18
2015,  3,        0, 2015.2027,  -608.70,  -565.40,    -625.07,  -581.77,    -608.70,  -565.40
2015,  4,        0, 2015.2877,  -627.69,  -587.47,    -623.75,  -583.53,    -627.69,  -587.47
2015,  5,        0, 2015.3699,  -618.05,  -589.47,    -613.86,  -585.27,    -618.05,  -589.47
2015,  6,        0, 2015.4548,  -576.41,  -580.10,    -583.43,  -587.12,    -576.41,  -580.10
2015,  7,        0, 2015.5370,  -531.93,  -576.59,    -544.33,  -588.99,    -531.93,  -576.59
2015,  8,        0, 2015.6219,  -518.56,  -585.06,    -524.52,  -591.02,    -518.56,  -585.06
2015,  9,        0, 2015.7068,  -540.29,  -596.45,    -536.99,  -593.15,    -540.29,  -596.45
2015, 10,        0, 2015.7890,  -571.62,  -599.74,    -567.19,  -595.31,    -571.62,  -599.74
2015, 11,        0, 2015.8740,  -591.74,  -590.87,    -598.50,  -597.63,    -591.74,  -590.87
2015, 12,        0, 2015.9562,  -618.64,  -600.05,    -618.54,  -599.95,    -618.64,  -600.05
2016,  1,        0, 2016.0410,  -628.49,  -597.87,    -633.05,  -602.43,    -628.49,  -597.87
2016,  2,        0, 2016.1257,   -99.99,     0.00,    -645.41,  -604.97,    -645.41,  -604.97
2016,  3,        0, 2016.2049,  -646.44,  -603.15,    -650.69,  -607.40,    -646.44,  -603.15
2016,  4,        0, 2016.2896,  -658.48,  -618.41,    -650.12,  -610.04,    -658.48,  -618.41
2016,  5,        0, 2016.3716,  -639.25,  -611.10,    -640.76,  -612.60,    -639.25,  -611.10
2016,  6,        0, 2016.4563,  -612.31,  -616.74,    -610.80,  -615.23,    -612.31,  -616.74
2016,  7,        0, 2016.5383,  -566.11,  -611.31,    -572.56,  -617.76,    -566.11,  -611.31
2016,  8,        0, 2016.6230,  -563.50,  -630.06,    -553.78,  -620.34,    -563.50,  -630.06
2016,  9,        0, 2016.7077,  -561.35,  -617.30,    -566.92,  -622.86,    -561.35,  -617.30
2016, 10,        0, 2016.7896,  -616.24,  -644.14,    -597.35,  -625.26,    -616.24,  -644.14
2016, 11,        0, 2016.8743,  -625.63,  -624.66,    -628.63,  -627.67,    -625.63,  -624.66
2016, 12,        0, 2016.9563,  -643.88,  -625.27,    -648.56,  -629.95,    -643.88,  -625.27
2017,  1,        0, 2017.0411,  -663.01,  -632.37,    -662.90,  -632.26,    -663.01,  -632.37
2017,  2,        0, 2017.1260,  -681.14,  -640.68,    -674.98,  -634.52,    -681.14,  -640.68
2017,  3,        0, 2017.2027,  -672.40,  -629.10,    -679.82,  -636.52,    -672.40,  -629.10
2017,  4,        0, 2017.2877,  -691.96,  -651.74,    -678.89,  -638.68,    -691.96,  -651.74
2017,  5,        0, 2017.3699,  -664.72,  -636.14,    -669.31,  -640.73,    -664.72,  -636.14
2017,  6,        0, 2017.4548,  -639.24,  -642.93,    -639.12,  -642.81,    -639.24,  -642.93
2017,  7,        0, 2017.5370,  -594.87,  -639.53,    -600.16,  -644.82,    -594.87,  -639.53
2017,  8,        0, 2017.6219,  -576.69,  -643.19,    -580.42,  -646.92,    -576.69,  -643.19
2017,  9,        0, 2017.7068,  -602.10,  -658.27,    -592.88,  -649.05,    -602.10,  -658.27
2017, 10,        0, 2017.7890,  -615.99,  -644.11,    -623.04,  -651.16,    -615.99,  -644.11
2017, 11,        0, 2017.8740,  -649.94,  -649.07,    -654.27,  -653.40,    -649.94,  -649.07
2017, 12,        0, 2017.9562,   -99.99,     0.00,    -674.23,  -655.64,    -674.23,  -655.64
2018,  1,        0, 2018.0411,  -683.79,  -653.16,    -688.66,  -658.02,    -683.79,  -653.16
2018,  2,        0, 2018.1260,  -703.22,  -662.76,    -700.94,  -660.48,    -703.22,  -662.76
2018,  3,        0, 2018.2027,  -705.74,  -662.44,    -706.06,  -662.76,    -705.74,  -662.44
2018,  4,        0, 2018.2877,  -696.88,  -656.67,    -705.56,  -665.34,    -696.88,  -656.67
2018,  5,        0, 2018.3699,  -702.54,  -673.95,    -696.50,  -667.91,    -702.54,  -673.95
2018,  6,        0, 2018.4548,  -650.04,  -653.73,    -666.94,  -670.63,    -650.04,  -653.73
2018,  7,        0, 2018.5370,  -607.67,  -652.33,    -628.67,  -673.33,    -607.67,  -652.33
2018,  8,        0, 2018.6219,  -610.12,  -676.62,    -609.65,  -676.15,    -610.12,  -676.62
2018,  9,        0, 2018.7068,  -627.24,  -683.40,    -622.81,  -678.98,    -627.24,  -683.40
2018, 10,        0, 2018.7890,  -642.46,  -670.58,    -653.58,  -681.70,    -642.46,  -670.58
2018, 11,        0, 2018.8740,  -689.02,  -688.15,    -685.33,  -684.46,    -689.02,  -688.15
2018, 12,        0, 2018.9562,  -746.33,  -727.74,    -705.62,  -687.03,    -746.33,  -727.74
2019,  1,        0, 2019.0411,  -751.62,  -720.99,    -720.20,  -689.57,    -751.62,  -720.99
2019,  2,        0, 2019.1260,  -731.25,  -690.79,    -732.44,  -691.98,    -731.25,  -690.79
2019,  3,        0, 2019.2027,  -742.31,  -699.01,    -737.36,  -694.05,    -742.31,  -699.01
2019,  4,        0, 2019.2877,  -745.84,  -705.63,    -736.48,  -696.27,    -745.84,  -705.63
2019,  5,        0, 2019.3699,  -706.22,  -677.64,    -726.93,  -698.34,    -706.22,  -677.64
2019,  6,        0, 2019.4548,  -700.09,  -703.79,    -696.76,  -700.46,    -700.09,  -703.79
2019,  7,        0, 2019.5370,  -670.45,  -715.11,    -657.82,  -702.48,    -670.45,  -715.11
2019,  8,        0, 2019.6219,  -616.89,  -683.39,    -638.07,  -704.56,    -616.89,  -683.39
2019,  9,        0, 2019.7068,   -99.99,     0.00,    -650.49,  -706.66,    -650.49,  -706.66
2019, 10,        0, 2019.7890,  -669.30,  -697.42,    -680.58,  -708.71,    -669.30,  -697.42
2019, 11,        0, 2019.8740,  -714.45,  -713.58,    -711.71,  -710.84,    -714.45,  -713.58
2019, 12,        0, 2019.9562,  -738.43,  -719.84,    -731.50,  -712.91,    -738.43,  -719.84
2020,  1,        0, 2020.0410,  -739.07,  -708.45,    -745.67,  -715.05,    -739.07,  -708.45
2020,  2,        0, 2020.1257,  -792.43,  -752.00,    -757.63,  -717.19,    -792.43,  -752.00
2020,  3,        0, 2020.2049,  -770.51,  -727.23,    -762.49,  -719.20,    -770.51,  -727.23
2020,  4,        0, 2020.2896,  -747.14,  -707.06,    -761.44,  -721.36,    -747.14,  -707.06
2020,  5,        0, 2020.3716,  -741.68,  -713.52,    -751.67,  -723.51,    -741.68,  -713.52
2020,  6,        0, 2020.4563,  -714.38,  -718.81,    -721.36,  -725.79,    -714.38,  -718.81
2020,  7,        0, 2020.5383,  -663.78,  -708.99,    -682.85,  -728.05,    -663.78,  -708.99
2020,  8,        0, 2020.6230,  -633.74,  -700.29,    -663.88,  -730.43,    -633.74,  -700.29
2020,  9,        0, 2020.7077,  -680.22,  -736.17,    -676.88,  -732.83,    -680.22,  -736.17
2020, 10,        0, 2020.7896,  -711.63,  -739.54,    -707.21,  -735.11,    -711.63,  -739.54
2020, 11,        0, 2020.8743,  -800.62,  -799.65,    -738.36,  -737.39,    -800.62,  -799.65
2020, 12,        0, 2020.9563,  -753.16,  -734.55,    -758.09,  -739.48,    -753.16,  -734.55
2021,  1,        0, 2021.0411,  -783.96,  -753.33,    -772.16,  -741.52,    -783.96,  -753.33
2021,  2,        0, 2021.1260,  -793.78,  -753.32,    -783.89,  -743.43,    -793.78,  -753.32
2021,  3,        0, 2021.2027,  -796.66,  -753.36,    -788.36,  -745.06,    -796.66,  -753.36
2021,  4,        0, 2021.2877,  -774.94,  -734.72,    -786.98,  -746.77,    -774.94,  -734.72
2021,  5,        0, 2021.3699,  -787.84,  -759.26,    -776.94,  -748.35,    -787.84,  -759.26
2021,  6,        0, 2021.4548,  -741.68,  -745.37,    -746.25,  -749.95,    -741.68,  -745.37
2021,  7,        0, 2021.5370,  -699.15,  -743.81,    -706.81,  -751.47,    -699.15,  -743.81
2021,  8,        0, 2021.6219,  -697.84,  -764.34,    -686.54,  -753.04,    -697.84,  -764.34
2021,  9,        0, 2021.7068,  -692.36,  -748.53,    -698.46,  -754.63,    -692.36,  -748.53
2021, 10,        0, 2021.7890,  -708.81,  -736.93,    -728.09,  -756.21,    -708.81,  -736.93
2021, 11,        0, 2021.8740,  -740.20,  -739.33,    -758.78,  -757.91,    -740.20,  -739.33
2021, 12,        0, 2021.9562,  -774.41,  -755.82,    -778.20,  -759.61,    -774.41,  -755.82
2022,  1,        0, 2022.0411,   -99.99,     0.00,    -792.06,  -761.42,    -792.06,  -761.42
2022,  2,        0, 2022.1260,  -815.29,  -774.83,    -803.73,  -763.27,    -815.29,  -774.83
2022,  3,        0, 2022.2027,  -795.69,  -752.39,    -808.25,  -764.95,    -795.69,  -752.39
2022,  4,        0, 2022.2877,  -815.50,  -775.28,    -807.06,  -766.84,    -815.50,  -775.28
2022,  5,        0, 2022.3699,  -812.02,  -783.44,    -797.27,  -768.69,    -812.02,  -783.44
2022,  6,        0, 2022.4548,  -754.12,  -757.82,    -766.92,  -770.62,    -754.12,  -757.82
2022,  7,        0, 2022.5370,  -733.65,  -778.30,    -727.87,  -772.53,    -733.65,  -778.30
2022,  8,        0, 2022.6219,  -700.60,  -767.10,    -708.07,  -774.57,    -700.60,  -767.10
2022,  9,        0, 2022.7068,  -687.28,  -743.45,    -720.52,  -776.69,    -687.28,  -743.45
2022, 10,        0, 2022.7890,  -750.00,  -778.12,    -750.70,  -778.82,    -750.00,  -778.12
2022, 11,        0, 2022.8740,  -788.96,  -788.09,    -781.98,  -781.11,    -788.96,  -788.09
2022, 12,        0, 2022.9562,   -99.99,     0.00,    -801.97,  -783.39,    -801.97,  -783.39
2023,  1,        0, 2023.0411,  -823.18,  -792.54,    -816.43,  -785.79,    -823.18,  -792.54
2023,  2,        0, 2023.1260,  -861.16,  -820.70,    -828.72,  -788.26,    -861.16,  -820.70
2023,  3,        0, 2023.2027,  -826.71,  -783.41,    -833.84,  -790.54,    -826.71,  -783.41
2023,  4,        0, 2023.2877,   -99.99,     0.00,    -833.37,  -793.16,    -833.37,  -793.16
2023,  5,        0, 2023.3699,   -99.99,     0.00,    -824.38,  -795.80,    -824.38,  -795.80
2023,  6,        0, 2023.4548,  -784.17,  -787.86,    -794.98,  -798.67,    -784.17,  -787.86
2023,  7,        0, 2023.5370,  -746.23,  -790.89,    -756.95,  -801.61,    -746.23,  -790.89
2023,  8,        0, 2023.6219,  -736.58,  -803.08,    -738.33,  -804.83,    -736.58,  -803.08
2023,  9,        0, 2023.7068,  -743.52,  -799.69,    -752.06,  -808.23,    -743.52,  -799.69
2023, 10,        0, 2023.7890,  -787.24,  -815.37,    -783.57,  -811.69,    -787.24,  -815.37
2023, 11,        0, 2023.8740,  -801.71,  -800.84,    -816.31,  -815.44,    -801.71,  -800.84
2023, 12,        0, 2023.9562,  -842.26,  -823.67,    -837.81,  -819.22,    -842.26,  -823.67
2024,  1,        0, 2024.0410,  -847.70,  -817.08,    -853.89,  -823.27,    -847.70,  -817.08
2024,  2,        0, 2024.1257,  -860.50,  -820.07,    -867.88,  -827.45,    -860.50,  -820.07
2024,  3,        0, 2024.2049,  -868.31,  -825.02,    -874.75,  -831.46,    -868.31,  -825.02
2024,  4,        0, 2024.2896,  -875.33,  -835.25,    -875.92,  -835.84,    -875.33,  -835.25
2024,  5,        0, 2024.3716,  -881.30,  -853.14,    -868.29,  -840.13,    -881.30,  -853.14
2024,  6,        0, 2024.4563,  -829.23,  -833.66,    -840.16,  -844.59,    -829.23,  -833.66
2024,  7,        0, 2024.5383,  -814.32,  -859.53,    -803.71,  -848.91,    -814.32,  -859.53
2024,  8,        0, 2024.6230,   -99.99,     0.00,    -786.83,  -853.39,    -786.83,  -853.39
2024,  9,        0, 2024.7077,   -99.99,     0.00,    -801.91,  -857.86,    -801.91,  -857.86
2024, 10,        0, 2024.7896,   -99.99,     0.00,    -834.28,  -862.19,    -834.28,  -862.19
2024, 11,        0, 2024.8743,   -99.99,     0.00,    -867.63,  -866.66,    -867.63,  -866.66
2024, 12,        0, 2024.9563,   -99.99,     0.00,    -889.60,  -870.99,    -889.60,  -870.99
